Word_row,Word,POS,Label
956,4.7,CD,B-DIMENSION
956,inch,FW,I-DIMENSION
956,iphone,FW,B-NAME
956,6+,CD,I-NAME
956,5.5,CD,B-DIMENSION
956,inch,NN,I-DIMENSION
956,KW,NNP,O
956,ori,VB,O
956,99%,CD,O
957,Drawer,NNP,B-TYPE
957,Pelangi,NNP,I-TYPE
957,4,CD,O
957,Susun,NNP,O
957,DRW260210,NNP,O
958,WiyadiStore,NNP,O
958,Paket,NNP,O
958,Tempat,NNP,B-TYPE
958,Kotoran,NNP,I-TYPE
958,Kucing,NNP,B-TYPE
958,Litter,NNP,B-TYPE
958,Box,NNP,I-TYPE
958,L,NNP,B-SIZE
958,"],",Z,O
958,Scoop,NNP,B-TYPE
958,Pasir,NNP,I-TYPE
958,",",Z,O
958,Pasir,NNP,B-TYPE
958,Wangi,NNP,I-TYPE
959,Pulley,FW,B-TYPE
959,RD,FW,I-TYPE
959,Bearing,FW,I-TYPE
959,alloy,FW,B-MATERIAL
959,pully,FW,I-MATERIAL
959,CNC,NNP,I-MATERIAL
959,11T,CD,O
959,ringan,NN,O
960,Dress,NNP,B-TYPE
960,Fuschia,NNP,B-BRAND
960,Sequin,NNP,I-BRAND
961,HP,NNP,B-BRAND
961,Pavilion,NNP,B-NAME
961,X360,NNP,I-NAME
961,Convert,NNP,O
961,"13""",NNP,B-DIMENSION
961,Intel,NNP,B-PROCESSOR
961,Core,NNP,I-PROCESSOR
961,i3-7100,CD,I-PROCESSOR
961,4GB,CD,B-RAM
961,500GB,CD,O
961,"13.3""",CD,B-DIMENSION
961,Touchscreen,NNP,O
961,Win10,NNP,B-OS
962,Dijual,NNP,O
962,Kextech,NNP,B-BRAND
962,Wireless,NNP,B-TYPE
962,WiFi,NNP,I-TYPE
962,Router,NNP,I-TYPE
962,Repeater,NNP,I-TYPE
962,Dual,NNP,I-TYPE
962,LAN,NNP,I-TYPE
962,Port,NNP,I-TYPE
962,300Mbps,NNP,O
962,LV,NNP,B-NAME
962,WR02B,NNP,I-NAME
962,Murah,NNP,O
962,20170821,CD,O
963,Jual,NNP,O
963,100,NNP,O
963,ORIGINAL,NNP,O
963,Battery,NNP,B-TYPE
963,LG,NNP,B-BRAND
963,BL,NNP,B-NAME
963,48TH,NNP,I-NAME
963,E985,NNP,B-NAME
963,OPTIMUS,NNP,B-NAME
963,PRO,NNP,I-NAME
963,E988,NNP,I-NAME
963,G,NNP,B-NAME
963,PRO,NNP,I-NAME
963,LITE,NNP,I-NAME
963,Promo,NNP,O
963,20170821,CD,O
964,Jual,NNP,O
964,Murah,NNP,O
964,Ad2104,NNP,O
964,Baju,NNP,B-TYPE
964,Rok,NNP,B-TYPE
964,Perempuan,NNP,B-GENDER
964,M,NNP,B-SIZE
964,Happy,NNP,B-THEME
964,Rabbit,NNP,I-THEME
964,Hijau,NNP,B-COLOR
964,Brb3,NNP,O
964,Kode,NNP,O
964,Gute1970,NNP,O
965,Alto,NNP,B-TYPE
965,Saxophone,NNP,I-TYPE
965,Cleaner,NNP,I-TYPE
965,Yellow,NNP,B-COLOR
965,Soft,NNP,B-MATERIAL
965,Fiber,NNP,I-MATERIAL
965,Brush,NNP,B-TYPE
965,Pad,NNP,B-TYPE
965,Saver,NNP,I-TYPE
965,Durable,NNP,O
965,intl,NNP,O
966,Promo,NNP,O
966,Body,NNP,B-TYPE
966,Cover,NNP,I-TYPE
966,Sarung,NNP,B-TYPE
966,Mobil,NNP,I-TYPE
966,Freed,NNP,B-NAME
966,Produk,NNP,O
966,Terbatas,NNP,O
967,Yadas,NNP,B-BRAND
967,Korean,NNP,I-BRAND
967,Wallet,NNP,B-TYPE
967,6801-11,NNP,O
967,Fashion,NNP,B-TYPE
967,Wallet,NNP,I-TYPE
968,Cardigan,NNP,B-TYPE
968,For,NNP,O
968,Man,NNP,B-GENDER
969,IPHONE,NNP,B-NAME
969,4S,CD,I-NAME
969,GSM,NN,O
969,16GB,CD,B-CAPACITY
970,BEST,NNP,O
970,SELLING,NNP,O
970,Sillplate,NNP,B-TYPE
970,Pintu,NNP,I-TYPE
970,Bagasi,NNP,I-TYPE
970,New,NNP,B-NAME
970,Fortuner,NNP,I-NAME
970,PREMIUM,NNP,O
970,QUALITY,NNP,O
971,Unik,NNP,O
971,NEW,NNP,B-BRAND
971,UNITED,NNP,I-BRAND
971,T,NNP,B-NAME
971,128,NNP,I-NAME
971,Mesin,NNP,B-TYPE
971,Absensi,NNP,I-TYPE
971,Sidik,NNP,I-TYPE
971,Jari,NNP,I-TYPE
971,Diskon,NNP,O
971,20170821,CD,O
972,Timbangan,NNP,B-TYPE
972,Badan,NNP,I-TYPE
972,Digital,NNP,I-TYPE
972,Transparant,NNP,O
972,KAPASITAS,NNP,O
972,"2,5",CD,B-CAPACITY
972,150,CD,I-CAPACITY
972,kg,NND,I-CAPACITY
973,Pororo,NNP,B-THEME
973,Domino,NNP,B-TYPE
973,Bukan,NNP,O
973,domino,NNP,O
973,biasa!,NNP,O
974,Jual,NNP,O
974,MODEM,NNP,B-TYPE
974,WIFI,NNP,I-TYPE
974,MIFI,NNP,B-TYPE
974,4G,CD,O
974,LTE,NNP,O
974,XL,NNP,O
974,GO,NNP,O
974,UNLOCK,NNP,O
974,90GB,CD,O
974,HUAWEI,NNP,B-BRAND
974,E5577,NNP,B-NAME
974,E5577C,NNP,B-NAME
974,ANTENA,NNP,B-TYPE
974,Diskon,NNP,O
974,20170822,CD,O
975,Leather,NNP,B-MATERIAL
975,Backpack,NNP,B-TYPE
975,Cokelat,NNP,B-COLOR
976,Plastik,NNP,B-TYPE
976,Packing,NNP,I-TYPE
976,60x100,CD,I-TYPE
977,AC,NNP,B-TYPE
977,LG,NNP,B-BRAND
977,1,CD,O
977,pk,NN,O
977,S10KMV,CD,O
977,pipa,NN,O
977,4m,CD,O
977,braket,NN,O
977,pasang,NN,O
978,SNACK,NNP,B-TYPE
978,MAKER,NNP,I-TYPE
978,10,CD,O
978,LUBANG,NNP,O
978,Cetakan,NNP,B-TYPE
978,Pukis,NNP,I-TYPE
978,Buku,NNP,O
978,Resep,NNP,O
979,Rautan,NNP,B-TYPE
979,Engkol,NNP,O
979,Hello,NNP,B-THEME
979,Kitty,NNP,I-THEME
980,Sepatu,CD,B-TYPE
980,Wedges,NNP,I-TYPE
980,Wanita,NNP,B-GENDER
980,Lancip,NNP,B-SHAPE
980,Bunga,NNP,O
980,Rose,NNP,O
980,Pink,NNP,O
980,Diu,NNP,O
980,R2,NNP,O
981,DOMPET,NNP,B-TYPE
981,PRIA,NNP,B-GENDER
981,KULIT,NNP,B-MATERIAL
981,SAPI,NNP,I-MATERIAL
981,ASLI,NNP,I-MATERIAL
981,FTP,NNP,O
981,D-77,NNP,O
982,Miyako,NNP,B-BRAND
982,Hand,NNP,B-TYPE
982,Mixer,NNP,I-TYPE
982,HM-620,NNP,B-NAME
982,(ASLI,NNP,O
982,MURAH),NNP,O
983,Batik,NNP,B-TYPE
983,Couple,NNP,I-TYPE
983,VERONA,NNP,B-BRAND
984,Tempat,NNP,B-TYPE
984,Minuman,NNP,I-TYPE
984,Makanan,NNP,I-TYPE
984,pada,IN,I-TYPE
984,Jok,NNP,I-TYPE
984,Mobil,NNP,I-TYPE
985,Head,NNP,B-BRAND
985,Raket,NNP,B-TYPE
985,Tenis,NNP,I-TYPE
985,Prestige,NNP,B-NAME
985,PWR,NNP,I-NAME
985,Graphene,NNP,I-NAME
985,XT,NNP,I-NAME
985,Unstrung,NNP,I-NAME
985,Grip,NNP,I-NAME
985,2,CD,I-NAME
985,Black/Red,NNP,B-COLOR
986,Alat,NNP,B-TYPE
986,Pel,NNP,I-TYPE
986,SUPER,NNP,B-BRAND
986,MOP,NNP,I-BRAND
986,BOLDE,NNP,B-NAME
986,PREMIERE,NNP,I-NAME
987,Aimons,NNP,B-BRAND
987,Touch,NNP,B-TYPE
987,Screen,NNP,I-TYPE
987,Mobile,NNP,I-TYPE
987,Joystick,NNP,I-TYPE
987,Game,NNP,B-TYPE
987,Controller,NNP,I-TYPE
987,for,NNP,O
987,Smartphone,NNP,B-TYPE
988,BLACKBERRY,NNP,B-BRAND
988,SAMOA,NNP,B-NAME
988,9720,CD,I-NAME
988,(GRS,NN,O
988,DISTRIBUTOR),NNP,O
989,High,NNP,O
989,Quality,NNP,O
989,Tempered,NNP,B-TYPE
989,Glass,NNP,I-TYPE
989,Blue,NNP,I-TYPE
989,Light,NNP,I-TYPE
989,Cut,NNP,I-TYPE
989,Zenfone,NNP,B-NAME
989,4S,CD,I-NAME
990,Jas,NNP,B-TYPE
990,Hujan,NNP,I-TYPE
990,Jaket,NNP,B-TYPE
990,Celana,NNP,I-TYPE
990,Anak,NNP,B-AGE
990,Kido,NNP,B-NAME
990,[isi,NN,O
990,2,CD,O
990,pcs,NN,O
990,],Z,O
991,M-Tech,NNP,B-BRAND
991,Gamepad,NNP,B-TYPE
991,Wireless,NNP,I-TYPE
991,Turbo,NNP,O
991,Single,NNP,O
991,Biru,NNP,B-COLOR
992,KF,NNP,B-BRAND
992,Stand,NNP,B-TYPE
992,Mixer,NNP,I-TYPE
992,KF-907CS,NNP,B-NAME
992,4,CD,B-DIMENSION
992,Lt,NNP,I-DIMENSION
992,Stainless,NNP,B-MATERIAL
992,Steel,NNP,I-MATERIAL
993,BRACKET,NNP,B-TYPE
993,LCD,NNP,I-TYPE
993,LED,NNP,I-TYPE
993,TV,NNP,I-TYPE
993,"13""",CD,B-DIMENSION
993,"27""",CD,I-DIMENSION
993,OXIMUS,NNP,B-BRAND
993,LYNX-21,NNP,B-NAME
994,Cahaya,NNP,B-BRAND
994,Abadi,NNP,I-BRAND
994,Tamtam,NNP,B-TYPE
994,Drum,NNP,B-TYPE
994,Set,NNP,I-TYPE
994,mainan,NN,B-TYPE
994,anak,NN,B-AGE
994,Pengamen,NN,B-THEME
994,3P,CD,O
995,Kalkulator,NN,B-TYPE
995,2,CD,I-TYPE
995,layar,NN,I-TYPE
995,Warung,NNP,B-THEME
995,Toko,NNP,B-THEME
995,ESA,NNP,B-BRAND
995,879,CD,B-NAME
996,Gps,NNP,B-TYPE
996,Tracker,NNP,I-TYPE
996,Gt06N,NNP,B-NAME
996,pelacak,VB,B-TYPE
996,spy,FW,I-TYPE
996,sadap,IN,I-TYPE
996,mobil,NN,I-TYPE
996,motor,NN,I-TYPE
996,truk,NN,I-TYPE
996,lifetime,FW,O
996,tracksolid,FW,B-BRAND
997,Mp4,NNP,B-TYPE
997,Jepit,NNP,I-TYPE
997,Slot,NNP,I-TYPE
997,Micro,NNP,I-TYPE
997,Sd,NNP,I-TYPE
997,Sjc,NNP,B-NAME
997,Sj5012436,NNP,I-NAME
998,Alexandre,NNP,B-BRAND
998,Christie,NNP,I-BRAND
998,Original,NNP,O
998,Man,NNP,B-GENDER
998,093,CD,O
999,Samsung,NNP,B-BRAND
999,Galaxy,NNP,B-NAME
999,GRAND,NNP,I-NAME
999,2,CD,I-NAME
999,Garansi,NNP,O
999,Resmi,NNP,O
999,Samsung,NNP,O
999,Indonesia,NNP,O
1000,Blackberry,NNP,B-BRAND
1000,Gemini,NNP,B-NAME
1000,8520,CD,I-NAME
1000,White,NNP,B-COLOR
1001,Lampu,NNP,B-TYPE
1001,Sepeda,NNP,I-TYPE
1001,Belakang,NNP,I-TYPE
1001,Gowes,NNP,I-TYPE
1001,Safety,NNP,B-TYPE
1001,Lamp,NNP,I-TYPE
1001,LED,NNP,I-TYPE
1001,aksesoris,NNP,O
1001,multifungsi,NN,O
1001,portabel,FW,O
1001,red,FW,B-COLOR
1001,bicycle,FW,O
1001,variasi,NN,O
1001,batt,FW,O
1002,JUMPOVER,NNP,B-NAME
1002,Punches,NNP,B-TYPE
1002,Stitching,NNP,I-TYPE
1002,Poke,NNP,I-TYPE
1002,Hole,NNP,I-TYPE
1002,Tool,NNP,I-TYPE
1002,New,NNP,O
1002,Silver,NNP,B-COLOR
1002,Intl,NNP,O
1003,Mesin,NNP,B-TYPE
1003,Jahit,NNP,I-TYPE
1003,SINGER,NNP,B-BRAND
1003,6699,NNP,B-NAME
1003,Starlet,NNP,I-NAME
1003,Computerised,NNP,I-NAME
1003,Portable,NNP,I-NAME
1004,SAPU,NNP,B-TYPE
1004,MODERN,NNP,I-TYPE
1004,OTOMATIS,NNP,I-TYPE
1004,SUPER,NNP,B-NAME
1004,BROOM,NNP,I-NAME
1004,BOLDE,NNP,B-BRAND
1004,UNGU,NNP,B-COLOR
1005,Power,NN,B-TYPE
1005,Inverter,NNP,I-TYPE
1005,150W,CD,O
1005,USB,NNP,O
1005,Listrk,NNP,O
1005,AC,NNP,O
1005,200,NNP,O
1005,Volt,NNP,O
1005,di,IN,O
1005,dalam,IN,O
1005,Mobil,NNP,O
1006,TANG,NNP,B-TYPE
1006,POTONG,NNP,I-TYPE
1006,KABEL,NNP,I-TYPE
1006,HS-500,NNP,B-NAME
1006,GUNTING,NNP,B-TYPE
1006,KABEL,NNP,I-TYPE
1006,HS-500,NNP,B-NAME
1006,CABLE,NNP,B-TYPE
1006,CUTTER,NNP,I-TYPE
1006,HS-500,NNP,B-NAME
1007,SEPATU,NNP,B-TYPE
1007,OLAH,NNP,I-TYPE
1007,RAGA,NNP,I-TYPE
1007,RUNNING,NNP,B-TYPE
1007,JOGGING,NNP,B-TYPE
1007,ORIGINAL,NNP,O
1007,PHOENIX,NNP,B-BRAND
1007,NIX,NNP,B-NAME
1007,NIX,NNP,O
1008,Kacang,NNP,B-TYPE
1008,Matahari,NNP,I-TYPE
1008,Bawang,NNP,I-TYPE
1008,250,CD,B-MASS
1008,grm,NN,I-MASS
1008,min,NN,O
1008,3,CD,O
1008,pack,FW,O
1009,Shinzi,NNP,B-BRAND
1009,Katoh,NNP,I-BRAND
1009,Toiletries,NNP,B-TYPE
1009,Pouch,NNP,I-TYPE
1009,-,NNP,O
1009,Tas,NNP,B-TYPE
1009,Penyimpanan,NNP,I-TYPE
1009,Peralatan,NNP,I-TYPE
1009,Mandi,NNP,I-TYPE
1009,dan,CC,I-TYPE
1009,Kosmetik,NNP,I-TYPE
1009,Serbaguna/3,NNP,O
1009,Warna-,NNP,O
1010,Solid,NNP,O
1010,Stainless,NNP,B-MATERIAL
1010,Steel,NNP,I-MATERIAL
1010,Metal,NNP,B-MATERIAL
1010,iWatch,NNP,B-NAME
1010,Band,NNP,B-TYPE
1010,Strap,NNP,I-TYPE
1010,and,NNP,I-TYPE
1010,Plating,NNP,I-TYPE
1011,Protective,NNP,O
1011,Bumper,NNP,O
1011,Case,NNP,O
1011,for,NNP,O
1011,Apple,NNP,B-BRAND
1011,Watch,NNP,B-NAME
1011,42mm,NNP,B-DIMENSION
1011,All,NNP,O
1011,Model,NNP,O
1011,Black,NNP,B-COLOR
1012,Sprei,NNP,B-TYPE
1012,Kitty,NNP,B-THEME
1012,Pelangi,NNP,O
1012,180x200x20,CD,B-DIMENSION
1012,(King,NN,O
1012,Size),NNP,O
1013,motherboard,FW,B-TYPE
1013,gigabyte,FW,B-BRAND
1013,ep45,CD,B-NAME
1013,ud3r,CD,I-NAME
1014,Structural,NNP,O
1014,Equation,NNP,O
1014,Modeling,NNP,O
1014,Dengan,NNP,O
1014,Lisrel,NNP,B-BRAND
1014,8.8,NNP,B-NAME
1014,Graha,NNP,O
1014,Ilmu,NNP,O
1015,Kacamata,NN,B-TYPE
1015,oakley,FW,B-BRAND
1015,magnum,NN,B-NAME
1015,6,CD,O
1015,lensa,NN,O
1015,KW,NNP,O
1015,Super,NNP,O
1016,ELF,NNP,B-BRAND
1016,STUDIO,NNP,O
1016,EYEBROW,NNP,B-NAME
1016,TREAT,NNP,I-NAME
1016,TAME,NNP,I-NAME
1017,Joeyi,NNP,B-BRAND
1017,Ayunan,NNP,B-TYPE
1017,Set,NNP,O
1017,5,CD,O
1017,per,IN,O
1017,kain,NN,O
1017,warna,NN,O
1017,hanger,NN,O
1017,segitiga,OD,O
1018,Bawang,NNP,B-TYPE
1018,Putih,NNP,I-TYPE
1018,Tunggal,NNP,I-TYPE
1018,Bawang,NNP,B-TYPE
1018,Lanang,NNP,I-TYPE
1019,Gokea,NNP,B-BRAND
1019,Mini,NNP,B-SIZE
1019,Sewing,NNP,B-TYPE
1019,Machine,NNP,I-TYPE
1019,4,CD,O
1019,in,NN,O
1019,1,CD,O
1019,with,NN,O
1019,Flashlight,NNP,O
1019,Pedal,NNP,O
1019,and,NNP,O
1019,Adaptor,NNP,O
1020,New,NNP,O
1020,Generation,NNP,O
1020,Mesin,NNP,B-TYPE
1020,Jahit,NNP,I-TYPE
1020,Mini,NNP,B-SIZE
1020,4,CD,O
1020,in,NN,O
1020,1,CD,O
1020,Putih,NNP,B-COLOR
1021,Wamun,CC,B-TYPE
1021,Baymax,NNP,B-THEME
1021,Big,NNP,I-THEME
1021,Hero,NNP,I-THEME
1021,6,NNP,I-THEME
1021,Disney,NNP,I-THEME
1021,motors,NNP,O
1021,Tomica,NNP,B-BRAND
1021,Takara,NNP,I-BRAND
1021,tomy,NNP,I-BRAND
1022,sofa,NN,B-TYPE
1022,kain,JJ,B-MATERIAL
1023,Baju,NN,B-TYPE
1023,Setelan,NNP,I-TYPE
1023,Bayi,NNP,B-AGE
1023,Donut,NNP,B-THEME
1023,Babybeb,NNP,I-THEME
1024,TEH,NNP,B-TYPE
1024,DAUN,NNP,I-TYPE
1024,JATI,NNP,I-TYPE
1024,CINA,NNP,I-TYPE
1024,PELANGSING,NNP,B-TYPE
1024,ALAMI,NNP,I-TYPE
1024,100,CD,B-MASS
1024,gram,NND,I-MASS
1025,sandal,NN,B-TYPE
1025,jepit,NN,I-TYPE
1025,roselina,NNP,B-BRAND
1026,Kaos,NNP,B-TYPE
1026,Baju,NNP,B-TYPE
1026,Pakaian,NNP,B-TYPE
1026,MOTOR,NNP,B-THEME
1026,YAMAHA,NNP,I-THEME
1026,R6,NNP,I-THEME
1026,SILUET,NNP,O
1026,Murah,NNP,O
1027,Sarung,NNP,B-TYPE
1027,Tangan,NNP,I-TYPE
1027,Karet,NNP,I-TYPE
1027,Tebal,NNP,O
1027,Motif,NNP,O
1027,Bunga,NNP,O
1027,47cm,CD,B-DIMENSION
1028,Jee,NNP,B-BRAND
1028,Cee,NNP,I-BRAND
1028,Baju,NNP,B-TYPE
1028,bayi,VB,I-TYPE
1028,new,FW,O
1028,born,FW,O
1028,animal,JJ,B-THEME
1028,garden,NN,I-THEME
1028,kutung,VB,O
1028,3,CD,O
1028,pcs,NN,O
1028,BNB111,NNP,O
1029,BOLA,NNP,B-TYPE
1029,SEPAK,NNP,I-TYPE
1029,MIKASA,NNP,B-BRAND
1029,FT-5,NNP,B-NAME
1029,BLACK,NNP,B-COLOR
1030,Intex,NNP,B-BRAND
1030,Kid,NNP,B-NAME
1030,Stuff,NNP,I-NAME
1030,Riders,NNP,I-NAME
1031,Fisher,NNP,B-BRAND
1031,Price,NNP,I-BRAND
1031,Poppity,NNP,B-NAME
1031,Pop,NNP,I-NAME
1031,Dump,NNP,I-NAME
1031,Truck,NNP,I-NAME
1032,Acold,NNP,B-BRAND
1032,Jas,NNP,B-TYPE
1032,Hujan,NNP,I-TYPE
1032,Eksklusif,NNP,O
1032,RA03,NNP,O
1032,with,FW,O
1032,raincoat,FW,O
1032,bag,FW,O
1033,Tas,NNP,B-TYPE
1033,Selempang,NNP,I-TYPE
1033,AM6033,NNP,O
1034,Kamera,NNP,B-TYPE
1034,DSLR,NNP,I-TYPE
1034,Canon,NNP,B-BRAND
1034,EOS,NNP,B-NAME
1034,Rebel,NNP,I-NAME
1034,T5,NNP,I-NAME
1034,"TYPE=""FOCAL",NNP,O
1034,"LENGTH"">18-55mm",NNP,O
1035,Shockbreaker,NNP,B-TYPE
1035,Shock,NNP,B-TYPE
1035,All,NNP,I-TYPE
1035,Matic,NNP,I-TYPE
1035,Honda,NNP,B-BRAND
1035,Yamaha,NNP,B-BRAND
1035,Vario,NNP,B-NAME
1035,Mio,NNP,B-NAME
1035,beat,VB,B-NAME
1036,OM,NNP,B-BRAND
1036,Natural,NNP,B-TYPE
1036,Himalayan,NNP,I-TYPE
1036,Rock,NNP,I-TYPE
1036,Salt,NNP,I-TYPE
1036,500g,CD,B-MASS
1036,Garam,NNP,B-TYPE
1036,Himalaya,NNP,I-TYPE
1036,Pink,NNP,B-COLOR
1036,500gr,CD,B-MASS
1037,500,CD,B-MASS
1037,gr,NN,I-MASS
1037,gram,JJ,O
1038,Kabel,NNP,B-TYPE
1038,Sambungan,NNP,I-TYPE
1038,Power,NNP,I-TYPE
1038,Bank,NNP,I-TYPE
1038,5,CD,I-TYPE
1038,in,NN,I-TYPE
1038,1,CD,I-TYPE
1038,"(MicroUSB,",NNP,O
1038,"MiniUSB,",NNP,O
1038,P1000,NNP,O
1038,iPad),NNP,O
1039,TREOTO,NNP,B-BRAND
1039,KOPICOFFEE,NNP,I-BRAND
1039,Premium,NNP,B-TYPE
1039,Green,NNP,I-TYPE
1039,Coffee,NNP,I-TYPE
1039,Kopi,NNP,B-TYPE
1039,Diet,NNP,I-TYPE
1039,Kopi,NNP,B-TYPE
1039,Hijau,NNP,I-TYPE
1039,200g,CD,B-MASS
1040,Boli,NNP,B-BRAND
1040,RSCW-6008,NNP,B-NAME
1040,Alat,NNP,B-TYPE
1040,Cukur,NNP,I-TYPE
1040,Bulu,NNP,I-TYPE
1040,Kumis,NNP,I-TYPE
1040,Jenggot,NNP,I-TYPE
1041,NOKIA,SYM,B-BRAND
1041,5310,CD,B-NAME
1041,XPRESS,NNP,I-NAME
1041,MUSIC,NNP,I-NAME
1041,ALL,NNP,O
1041,COLOR,NNP,O
1041,READY,NNP,O
1042,Jam,NNP,B-TYPE
1042,Tangan,NNP,I-TYPE
1042,Casio,NNP,B-BRAND
1042,Standard,NNP,B-NAME
1042,AW-82D,NNP,I-NAME
1042,Original,NNP,O
1043,Babyland,NNP,B-BRAND
1043,popok,NN,B-TYPE
1043,bayi,NN,B-AGE
1043,cuci,JJ,O
1043,ulang,VB,O
1043,motif,NN,O
1043,Alien,NNP,B-THEME
1043,untuk,SC,O
1043,bayi,NN,O
1043,baru,JJ,O
1043,lahir,VB,O
1044,sampai,IN,O
1044,15,CD,O
1044,kg,NND,O
1044,dengan,IN,O
1044,1,CD,O
1044,penyerap,VB,O
1044,ompol,NNP,O
1044,Microfiber,NNP,O
1044,3,CD,O
1044,lapis,VB,O
1045,Promo,NNP,O
1045,Body,NNP,B-TYPE
1045,Cover,NNP,I-TYPE
1045,Sarung,NNP,B-TYPE
1045,Mobil,NNP,I-TYPE
1045,Sedan,NNP,I-TYPE
1045,Timor,NNP,O
1045,Produk,NNP,O
1045,Terbatas,NNP,O
1046,FOR,NNP,O
1046,XIAOMI,NNP,B-BRAND
1046,3,NNP,B-NAME
1046,MI,NNP,I-NAME
1046,4,CD,I-NAME
1046,ALUMINUM,NNP,B-MATERIAL
1046,ALLOY,NNP,I-MATERIAL
1046,METAL,NNP,B-TYPE
1046,BUMPER,NNP,I-TYPE
1046,CASE,NNP,I-TYPE
1046,-BUCKLE,NNP,O
1046,STYLE,NNP,O
1047,Pigtail,NNP,B-TYPE
1047,modem,NNP,I-TYPE
1047,ZTE,NNP,B-BRAND
1047,MF680,NNP,B-NAME
1047,TS9,NNP,I-NAME
1048,Estee,NNP,B-BRAND
1048,Lauder,NNP,I-BRAND
1048,Pleasure,NNP,B-NAME
1048,Delight,NNP,I-NAME
1048,Perfume,NNP,B-TYPE
1048,for,NNP,O
1048,Women,NNP,B-GENDER
1049,DRESS,NNP,B-TYPE
1049,BIGSIZE,NNP,I-TYPE
1049,PBL724,NNP,O
1049,XXXL,NNP,B-SIZE
1050,Cameron,NNP,B-BRAND
1050,Tempered,NNP,B-TYPE
1050,Glass,NNP,I-TYPE
1050,For,NNP,O
1050,Samsung,NNP,B-BRAND
1050,Tab,NNP,B-NAME
1050,8.4,CD,I-NAME
1050,T705,CD,I-NAME
1051,Stelan,NNP,B-TYPE
1051,Pol,NNP,B-THEME
1051,Cowok,NNP,B-GENDER
1052,Slim,NNP,B-BRAND
1052,Lift,NNP,I-BRAND
1052,Body,NNP,B-TYPE
1052,Shaping,NNP,I-TYPE
1052,For,NNP,O
1052,Man,NNP,B-GENDER
1052,Slimming,NNP,B-TYPE
1052,Shirt,NNP,I-TYPE
1052,For,NNP,O
1052,Men,NNP,B-GENDER
1052,-,NNP,O
1052,Slim,NNP,O
1052,Fit,NNP,O
1053,Baju,NN,B-TYPE
1053,Singlet,NNP,I-TYPE
1053,Korset,NNP,I-TYPE
1053,Pelangsing,NNP,I-TYPE
1053,Khusus,NNP,O
1053,Pria,NNP,B-GENDER
1053,Best,NNP,O
1053,Seller,NNP,O
1053,XXL,NNP,B-SIZE
1054,ASUS,NNP,B-BRAND
1054,ROG,NNP,B-NAME
1054,GL752VW,CD,I-NAME
1054,8GB,CD,B-RAM
1054,1TB,CD,B-CAPACITY
1054,VGA,NNP,O
1054,GTX960M,NNP,O
1054,4GB,CD,O
1054,W10,CD,B-OS
1055,SANCU,NNP,B-BRAND
1055,Sandal,NNP,B-TYPE
1055,Karakter,NNP,O
1055,Lucu,NNP,O
1055,RedBird,NNP,B-THEME
1055,LittleGirl,NNP,B-THEME
1055,Princess,NNP,B-THEME
1055,(Size,NNP,O
1055,30,CD,B-SIZE
1055,32,CD,B-SIZE
1055,34,CD,B-SIZE
1056,lilin,VB,B-TYPE
1056,malam,NN,I-TYPE
1056,batik,NN,I-TYPE
1056,tulis,VB,I-TYPE
1056,cap,VB,I-TYPE
1057,Fossil,NNP,B-BRAND
1057,ES3060,NNP,B-NAME
1057,Original,NNP,O
1058,Bulu,NNP,B-TYPE
1058,Mata,NNP,I-TYPE
1058,Palsu,NNP,I-TYPE
1058,Bilqis,NNP,B-BRAND
1058,Eyelashes,NNP,I-BRAND
1058,1967,CD,B-NAME
1059,bacan,NN,B-TYPE
1059,doko,NN,I-TYPE
1059,asli,JJ,O
1059,garansi,NN,O
1059,uang,NN,O
1059,kembali,VB,O
1059,kode,NN,B-NAME
1059,34,CD,I-NAME
1060,Basic,NNP,B-TYPE
1060,Polo,NNP,I-TYPE
1060,Shirt,NNP,I-TYPE
1060,TIENTO,NNP,B-BRAND
1060,Original,NNP,O
1060,warna,VB,O
1060,benhur,NN,O
1060,red,NN,B-COLOR
1061,WD,NNP,B-BRAND
1061,MY,NNP,B-NAME
1061,PASSPORT,NNP,I-NAME
1061,ULTRA,NNP,I-NAME
1061,HARDDISK,NNP,B-TYPE
1061,EKSTERNAL,NNP,I-TYPE
1061,2TB,CD,B-CAPACITY
1062,9042,CD,O
1062,Box,NNP,B-TYPE
1062,Sepatu,NNP,I-TYPE
1062,Motif,NNP,O
1063,sparepart,FW,B-TYPE
1063,hp,FW,I-TYPE
1063,tool,FW,B-TYPE
1063,amoled,FW,I-TYPE
1063,cetakan,FW,I-TYPE
1063,emmc,FW,I-TYPE
1063,dan,CC,I-TYPE
1063,universal,NN,I-TYPE
1064,AXORA,NNP,B-BRAND
1064,Necklace,NNP,B-TYPE
1064,18K,CD,B-COLOR
1064,Gold,NNP,I-COLOR
1064,Plated,NNP,I-COLOR
1064,TN0065,NNP,O
1064,FREE,NNP,O
1064,SHIPPING,NNP,O
1064,!!!,Z,O
1065,Bandana,NNP,B-TYPE
1065,Bayi,NNP,I-TYPE
1065,Baby,NNP,B-TYPE
1065,Headband,NNP,I-TYPE
1065,Bando,NNP,B-TYPE
1065,Bayi,NNP,I-TYPE
1065,Arabella,NNP,B-BRAND
1065,RB,NNP,O
1065,07,CD,O
1065,tosca,NN,B-COLOR
1065,rose,FW,I-COLOR
1066,Jersey,NNP,B-TYPE
1066,Klub,NNP,B-THEME
